Thời gian,Tiêu đề,URL,Nội dung,title
09/06/2020 11:19,"Đằng sau cái bắt tay với Vinamilk: Kido định hướng đi sâu hơn vào ngành hàng thiết yếu với thương hiệu nước Vibev, quý 3 cũng quay về mảng bánh kẹo",https://cafef.vn/du-lieu/vnm-1486789/dang-sau-cai-bat-tay-voi-vinamilk-kido-dinh-huong-di-sau-hon-vao-nganh-hang-thiet-yeu-voi-thuong-hieu-nuoc-vibev-quy-3-cung-quay-ve-mang-banh-keo.chn,"Hiện nay tại Việt Nam có Thaibev, và Vietbev dự kiến sẽ là một Tập đoàn đồ uống thứ hai - Việt Nam Beverge, đại diện KDC phân tích.",
09/06/2020 08:47,Vinamilk và KIDO thành lập liên doanh lĩnh vực nước giải khát – kem,https://cafef.vn/du-lieu/vnm-1282072/vinamilk-va-kido-thanh-lap-lien-doanh-linh-vuc-nuoc-giai-khat-kem.chn,Thông tin này cũng chính thức phủ nhận tin đồn về việc VNM sẽ mua chi phối cổ phần KDC sau sáp nhập đã được lan truyền trước đó trên thị trường.,
08/06/2020 15:34,Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền.VNM.KIS.M.CA.T.04,https://cafef.vn/du-lieu/vnm-1288111/bao-cao-ket-qua-phan-phoi-chung-quyen-co-bao-dam-chung-quyenvnmkismcat04.chn,,
08/06/2020 13:39,"Vinamilk ký thành công hợp đồng xuất khẩu 1,2 triệu USD sau khi giới thiệu sản phẩm sữa hạt cao cấp vào thị trường Hàn Quốc",https://cafef.vn/du-lieu/vnm-1731790/vinamilk-ky-thanh-cong-hop-dong-xuat-khau-12-trieu-usd-sau-khi-gioi-thieu-san-pham-sua-hat-cao-cap-vao-thi-truong-han-quoc.chn,"Bộ sản phẩm sữa hạt thơm ngon, dinh dưỡng của Vinamilk đã nhanh chóng được người tiêu dùng trong nước ưa chuộng và chinh phục được thị trường Hàn Quốc với hợp đồng xuất khẩu trị giá 1,2 triệu USD.",
04/06/2020 18:57,CVNM2001: Ngày ĐKCC thực hiện quyền do đáo hạn Chứng quyền CVNM2001,https://cafef.vn/du-lieu/vnm-1734016/cvnm2001-ngay-dkcc-thuc-hien-quyen-do-dao-han-chung-quyen-cvnm2001.chn,,
03/06/2020 16:57,Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền.VNM.KIS.M.CA.T.04,https://cafef.vn/du-lieu/vnm-1727926/giay-chung-nhan-dang-ky-chao-ban-chung-quyen-co-bao-dam-chung-quyenvnmkismcat04.chn,,
03/06/2020 16:54,Bản cáo bạch chào bán chứng quyền có bảo đảm Chứng quyền.VNM.KIS.M.CA.T.04,https://cafef.vn/du-lieu/vnm-1366252/ban-cao-bach-chao-ban-chung-quyen-co-bao-dam-chung-quyenvnmkismcat04.chn,,
03/06/2020 15:23,VNM: Công ty TNHH MTV Đầu tư SCIC (SIC) đã bán 275.000 cp,https://cafef.vn/du-lieu/vnm-1729456/vnm-cong-ty-tnhh-mtv-dau-tu-scic-sic-da-ban-275000-cp.chn,,
01/06/2020 18:39,Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền VNM/6M/SSI/C/EU/Cash-05,https://cafef.vn/du-lieu/vnm-1382968/bao-cao-ket-qua-phan-phoi-chung-quyen-co-bao-dam-chung-quyen-vnm6mssiceucash05.chn,,
01/06/2020 17:03,VNM: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ,https://cafef.vn/du-lieu/vnm-1726069/vnm-bao-cao-ket-qua-giao-dich-co-phieu-cua-nguoi-noi-bo.chn,,
01/06/2020 15:04,Phát hành chứng quyền có bảo đảm Chứng quyền VNM/6M/SSI/C/EU/Cash-05,https://cafef.vn/du-lieu/vnm-1725778/phat-hanh-chung-quyen-co-bao-dam-chung-quyen-vnm6mssiceucash05.chn,,
01/06/2020 15:04,Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền VNM/6M/SSI/C/EU/Cash-05,https://cafef.vn/du-lieu/vnm-1731202/giay-chung-nhan-dang-ky-chao-ban-chung-quyen-co-bao-dam-chung-quyen-vnm6mssiceucash05.chn,,
29/05/2020 18:25,VNM: Bà Bùi Thị Hương - GĐ Điều hành nhân sự đã mua 20.000 cp,https://cafef.vn/du-lieu/vnm-1728280/vnm-ba-bui-thi-huong-gd-dieu-hanh-nhan-su-da-mua-20000-cp.chn,,
29/05/2020 18:25,VNM: Ông Trịnh Quốc Dũng - GĐ Điều hành chưa mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1744261/vnm-ong-trinh-quoc-dung-gd-dieu-hanh-chua-mua-200000-cp.chn,,
29/05/2020 18:13,VNM: Bà Bùi Thị Hương - GĐ Điều hành nhân sự đăng ký mua 100.000 cp,https://cafef.vn/du-lieu/vnm-1278547/vnm-ba-bui-thi-huong-gd-dieu-hanh-nhan-su-dang-ky-mua-100000-cp.chn,,
27/05/2020 08:37,"Đăng ký lên tới vài nghìn tỷ, các doanh nghiệp thực sự đã chi bao nhiêu tiền mua cổ phiếu quỹ?",https://cafef.vn/du-lieu/vnm-1728412/dang-ky-len-toi-vai-nghin-ty-cac-doanh-nghiep-thuc-su-da-chi-bao-nhieu-tien-mua-co-phieu-quy.chn,"Chỉ mấy tháng vừa qua, các doanh nghiệp đã dùng kênh cổ phiếu quỹ để đổ lượng lớn tiền mặt vào thị trường chứng khoán.",
22/05/2020 16:47,Chiến lược M&A hiệu quả của Vinamilk nhìn từ 2 thương vụ kinh điển Vietsugar và GTNfoods,https://cafef.vn/du-lieu/vnm-1642213/chien-luoc-ma-hieu-qua-cua-vinamilk-nhin-tu-2-thuong-vu-kinh-dien-vietsugar-va-gtnfoods.chn,"Nhìn lại cả 2 cuộc M&A mới đây nhất của Vinamilk có thể thấy, Vinamilk đã và đang đi những bước tiến đúng đắn giúp cả mình và cả các doanh nghiệp mục tiêu phát triển.",
20/05/2020 14:24,VNM: Đường dẫn tài liệu lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/vnm-1666792/vnm-duong-dan-tai-lieu-lay-y-kien-co-dong-bang-van-ban.chn,,
19/05/2020 18:30,CVNM2003: Chấp thuận đăng ký niêm yết chứng quyền có bảo đảm Chứng quyền CVNM2003,https://cafef.vn/du-lieu/vnm-1684282/cvnm2003-chap-thuan-dang-ky-niem-yet-chung-quyen-co-bao-dam-chung-quyen-cvnm2003.chn,,
14/05/2020 13:56,VNM: Platinum Victory Pte Ltd đăng ký mua 17.413.777 cp,https://cafef.vn/du-lieu/vnm-1398439/vnm-platinum-victory-pte-ltd-dang-ky-mua-17413777-cp.chn,,
14/05/2020 13:56,VNM: Platinum Victory Pte Ltd chưa mua 17.413.777 cp,https://cafef.vn/du-lieu/vnm-1574695/vnm-platinum-victory-pte-ltd-chua-mua-17413777-cp.chn,,
13/05/2020 17:22,VNM: Đăng ký mua lại 17.500.000 cp làm cp quỹ,https://cafef.vn/du-lieu/vnm-1654393/vnm-dang-ky-mua-lai-17500000-cp-lam-cp-quy.chn,,
12/05/2020 17:31,VNM: SIC đăng ký bán 275.000 cp,https://cafef.vn/du-lieu/vnm-1727572/vnm-sic-dang-ky-ban-275000-cp.chn,,
12/05/2020 17:31,VNM: SIC đã mua 25.000 cp,https://cafef.vn/du-lieu/vnm-1733638/vnm-sic-da-mua-25000-cp.chn,,
12/05/2020 09:15,Vinamilk dự chi hàng nghìn tỷ đồng mua cổ phiếu quỹ từ 21/5,https://cafef.vn/du-lieu/vnm-1642099/vinamilk-du-chi-hang-nghin-ty-dong-mua-co-phieu-quy-tu-215.chn,"Nếu tạm tính theo giá đóng cửa phiên hôm qua là 108.500 đồng/cổ phiếu, Vinamilk dự chi khoảng 1.900 tỷ đồng để mua cổ phiếu quỹ.",
07/05/2020 10:46,VNM: F&N Dairy Investments PTE.LTD chưa mua 17.413.777 cp,https://cafef.vn/du-lieu/vnm-1544203/vnm-fn-dairy-investments-pteltd-chua-mua-17413777-cp.chn,,
07/05/2020 10:46,VNM: F&N Dairy Investments PTE.LTD chưa mua 17.413.777 cp,https://cafef.vn/du-lieu/vnm-1548469/vnm-fn-dairy-investments-pteltd-chua-mua-17413777-cp.chn,,
06/05/2020 08:37,"Soi lợi nhuận quý 1 của các cổ phiếu có thị giá ""đắt đỏ"" nhất sàn chứng khoán",https://cafef.vn/du-lieu/vnm-1567570/soi-loi-nhuan-quy-1-cua-cac-co-phieu-co-thi-gia-dat-do-nhat-san-chung-khoan.chn,Những cổ phiếu đắt đỏ này hiện có mức giá trên 80.000 đ/CP tuy nhiên kết quả kinh doanh quý 1 không hẳn tương xứng với thị giá này.,
05/05/2020 17:26,Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền CVNM01MBS20CE,https://cafef.vn/du-lieu/vnm-1592629/bao-cao-ket-qua-phan-phoi-chung-quyen-co-bao-dam-chung-quyen-cvnm01mbs20ce.chn,,
04/05/2020 17:53,Phát hành chứng quyền có bảo đảm Chứng quyền VNM-HSC-MET03,https://cafef.vn/du-lieu/vnm-1519960/phat-hanh-chung-quyen-co-bao-dam-chung-quyen-vnmhscmet03.chn,,
04/05/2020 17:53,Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền VNM-HSC-MET03,https://cafef.vn/du-lieu/vnm-1547677/bao-cao-ket-qua-phan-phoi-chung-quyen-co-bao-dam-chung-quyen-vnmhscmet03.chn,,
04/05/2020 16:20,Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền VNM-HSC-MET03,https://cafef.vn/du-lieu/vnm-1554067/giay-chung-nhan-dang-ky-chao-ban-chung-quyen-co-bao-dam-chung-quyen-vnmhscmet03.chn,,
04/05/2020 16:20,Bản cáo bạch chào bán chứng quyền có bảo đảm Chứng quyền VNM-HSC-MET03,https://cafef.vn/du-lieu/vnm-1554190/ban-cao-bach-chao-ban-chung-quyen-co-bao-dam-chung-quyen-vnmhscmet03.chn,,
04/05/2020 13:33,Phát hành chứng quyền có bảo đảm Chứng quyền CVNM01MBS20CE,https://cafef.vn/du-lieu/vnm-1605526/phat-hanh-chung-quyen-co-bao-dam-chung-quyen-cvnm01mbs20ce.chn,,
04/05/2020 13:33,Bản cáo bạch chào bán chứng quyền có bảo đảm Chứng quyền CVNM01MBS20CE,https://cafef.vn/du-lieu/vnm-1605745/ban-cao-bach-chao-ban-chung-quyen-co-bao-dam-chung-quyen-cvnm01mbs20ce.chn,,
04/05/2020 13:29,Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền CVNM01MBS20CE,https://cafef.vn/du-lieu/vnm-1496191/giay-chung-nhan-dang-ky-chao-ban-chung-quyen-co-bao-dam-chung-quyen-cvnm01mbs20ce.chn,,
04/05/2020 10:20,Câu lạc bộ lãi nghìn tỷ quý 1 đã gọi tên 15 doanh nghiệp,https://cafef.vn/du-lieu/vnm-1579525/cau-lac-bo-lai-nghin-ty-quy-1-da-goi-ten-15-doanh-nghiep.chn,"Đã có 15 doanh nghiệp góp mặt vào câu lạc bộ lãi nghìn tỷ từ quý 1
Đến thời điểm hiện tại, hầu hết các doanh nghiệp trên sàn chứng khoán đã công bố kết quả kinh doanh quý 1/2020. Đây được xem là quý kinh doanh khá đặc biệt khi phần lớn các doanh nghiệp, dù ít dù nhiều đều bị ảnh hưởng do dịch bệnh Covid-19 lan rộng và kéo dài.
Tuy vậy, danh sách các doanh nghiệp báo lãi nghìn tỷ trong quý 1 cũng không hề ""ngắn"" đi. Đã có 15 doanh nghiệp có mặt trong câu lạc bộ lãi nghìn tỷ. Và danh sách này còn có thể kéo dài khi vẫn còn một số doanh nghiệp chưa công bố kết quả kinh doanh hợp nhất quý 1 như Petrolimex, Masan...
Vinhomes vẫn giữ nguyên vị trí quán quân về lợi nhuận
Không quá ngạc nhiên khi quán quân về lợi nhuận quý 1 năm nay vẫn thuộc về Vinhomes (VHM) với số lãi sau thuế 7.645 tỷ đồng. Quý 1 năm nay Vinhomes thậm chí còn báo lãi gấp 3 cùng kỳ, trong đó phần lớn do thu lãi từ các khoản chuyển nhượng đầu tư. Tổng doanh thu tài chính trong quý đạt 8.590 tỷ đồng thì có hơn 7.508 tỷ đồng thu nhập từ chuyển nhượng các khoản đầu tư.
Năm 2020, Vinhomes tiếp tục đa dạng hóa sản phẩm, dự kiến mở bán 3 dự án mới tại Hà Nội và Hưng Yên. Bên cạnh đó, Vinhomes sẽ triển khai nghiên cứu khả thi để phát triển các khu công nghiệp, thu hút khách thuê trong và ngoài nước. Đây là hướng đi mới trong năm nay của Vingroup, mở ra một cơ hội mới. Các khu công nghiệp sẽ có mô hình kinh doanh linh hoạt, có thể cho thuê nhà xưởng hoặc cho thuê đất đi kèm cơ sở hạ tầng.
VietcomBank vẫn duy trì vị trí thứ 2
Xếp thứ 2 trong danh sách câu lạc bộ lãi nghìn tỷ là Vietcombank (VCB). Quý 1 vừa qua Vietcombnak báo lãi sau thuế gần 4.200 tỷ đồng, giảm 11,2% so với cùng kỳ. Trước khi Vinhomes lên sàn, Vietcombank luôn duy trì vị trí dẫn đầu trong các doanh nghiệp lãi lớn trên sàn.
Nhóm ngành ngân hàng đóng góp đến 8 cái tên
Nhóm ngành ngân hàng là nhóm có nhiều doanh nghiệp lọt vào câu lạc bộ lãi nghìn tỷ sớm nhất từ quý 1 với sự đóng góp của 8 cái tên. Trong đó Techcombank (TCB) đạt hơn 2.500 tỷ đồng lợi nhuận sau thuế, đứng thứ 2 trong nhóm ngân hàng. Xếp thứ 3 trong nhóm ngân hàng là ViettinBank (CTG) với hơn 2.400 tỷ đồng lợi nhuận sau thuế.
Một điểm đáng chú ý, trong khi hầu hết các doanh nghiệp, kể cả nhóm ngành ngân hàng báo lãi quý 1 sụt giảm do ảnh hưởng từ dịch bệnh Covid-19, thì vẫn còn 1 số ngân hàng báo lãi tăng trưởng, thậm chí tăng trưởng mạnh so với cùng lỳ.
Cụ thể, VPBank (VPB) là ngân hàng có lãi tăng trưởng mạnh nhất đến 62,7% từ hơn 1.423 tỷ đồng quý 1 năm ngoái lên 2.314 tỷ đồng lợi nhuận quý 1 vừa qua. Tiếp đó vẫn là Techcombank với tỷ lệ tăng trưởng lợi nhuận 19,8% so với cùng kỳ. ACB tăng 12,5% lên mức 1.537 tỷ đồng. Còn HDBank (HDB) lần đầu đặt chân vào câu lạc bộ lãi nghìn tỷ ngay từ quý 1 với số lãi ""vừa đủ tiêu chuẩn"" 1.001 tỷ đồng.
Các ngân hàng có tên trong câu lạc bộ lãi nghìn tỷ còn có Ngân hàng Quân đội (MBB), BIDV (BID).
Vinamilk vẫn duy trì vị trí thứ 3
Quay trở lại bảng xếp hạng chính, đứng thứ 3 trong danh sách vẫn là Vinamilk (VNM) với 2.777 tỷ đồng lợi nhuận sau thuế. Quý 1 năm nay Vinamilk vẫn duy trì được hoạt động kinh doanh với số lãi chỉ giảm nhẹ 20 tỷ đồng so với cùng kỳ năm 2019.
Tuy nhiên, điểm sáng trong hoạt động kinh doanh của Vinamilk là doanh thu của công ty vẫn tăng trưởng 7,9% bất chấp dịch Covid-19. Nguyên nhân tăng trưởng là nhờ công ty sáp nhập thành công GTNfoods từ trước dịch bệnh.
Ngoài ra, việc doanh thu xuất khẩu tăng trưởng là một điểm sáng đáng chú ý của Vinamilk. Trong bối cảnh chuỗi cung ứng toàn cầu đứt đoạn thì việc tăng trưởng được doanh thu xuất khẩu sẽ giúp công ty có thêm nguồn thu mới hỗ trợ cho nguồn thu nội địa.
Danh sách câu lạc bộ lãi nghìn tỷ từ quý 1 còn ghi nhận các doanh nghiệp khác như GAS, như Hòa Phát (HPG), như Thế giới di động (MWG) hay Tổng công ty máy động lực và máy nông nghiệp Việt Nam (VEAM – VEA).
Doanh nghiệp ngành hàng không duy nhất góp mặt
Doanh nghiệp gây chú ý lớn nhất trong quý 1 vừa qua với số lãi nghìn tỷ là Tổng công ty Cảng hàng không Việt Nam ACV. Là một trong những nhóm ngành bị ảnh hưởng nặng nề nhất từ dịch bệnh Covid-19, việc ACV báo lãi quý 1 giảm hơn 23,2% xuống còn 1.550 tỷ đồng trên thực tế cũng gây bất ngờ khi hàng loạt doanh nghiệp ngành hàng không lợi nhuận giảm sút mạnh, thậm chí lỗ lớn.
Trước diễn biến phức tạp của dịch bệnh, AVC dự kiến năm 2020 tổng sản lượng hành khách thông qua các cảng hàng không của ACV (21 sân bay) sẽ giảm tới 40% so với năm 2019. Trong đó, riêng khách quốc tế giảm tới 70%. Dù vậy, để chia sẻ khó khăn chung, ACV mới đây đã công bố quyết định giảm giá các dịch vụ hàng không cho tất cả các hãng hàng không (bao gồm cả hãng hàng không quốc tế và hãng hàng không nội địa).
Những cái tên vẫn còn là ẩn số và những cái tên ""lỡ nhịp""
Nếu so với các doanh nghiệp lãi nghìn tỷ quý 1 năm ngoái, năm nay vẫn còn những doanh nghiệp từng góp mặt nhưng chưa công bố kết quả kinh doanh hợp nhất quý 1 như Petrolimex (PLX) hay Masan (MSN)...
So với danh sách thành viên câu lạc bộ lãi nghìn tỷ từ quý 1 năm ngoái, cũng có nhiều cái tên quý 1 năm nay ""lỡ nhịp"" như Sabeco (SAB), như Vingroup (VIC) như 2 doanh nghiệp hàng không lớn là Vietnam Airline (HVN) và Vietjet (VJC).",
30/04/2020 08:57,Vinamilk đạt tăng trưởng doanh thu ngay trong dịch bệnh Covid-19,https://cafef.vn/du-lieu/vnm-1535548/vinamilk-dat-tang-truong-doanh-thu-ngay-trong-dich-benh-covid19.chn,"Công Ty Cổ Phần Sữa Việt Nam (Vinamilk-mã chứng khoán VNM) vừa công bố báo cáo tài chính quý 1 năm 2020. Theo đó, Vinamilk vẫn đạt tăng trưởng doanh thu kể cả trong bối cảnh dịch bệnh Covid-19 khiến nhiều doanh nghiệp gặp khó.
Tăng trưởng doanh thu nhờ M&A GTNfoods
Quý 1/2020, Vinamilk đạt 14.153 tỷ đồng doanh thu thuần, tăng 7,3% so với cùng kỳ trong đó doanh thu trong nước đạt hơn 12 nghìn tỷ và đáng chú ý là doanh thu từ nước ngoài tiếp tục tăng trưởng 4,2% lên 2.061 tỷ đồng.
Nguyên nhân tăng trưởng doanh thu trong quý 1/2020 một phần là nhờ công ty bắt đầu hợp nhất kết quả hoạt động kinh doanh của CTCP GTNFoods (mã chứng khoán GTN) mà Vinamilk đang sở hữu 75% vốn từ Q1/2020. Trong Q1/2020, GTNfoods đã ghi nhận doanh thu thuần 633 tỉ đồng và đóng góp đáng kể vào mức tăng trưởng 7,9% của toàn tập đoàn.
Theo Vinamilk, dịch cúm Covid-19 khiến doanh thu của một số kênh bán hàng đã bị ảnh hưởng. Việc các trường học trên cả nước đã đóng cửa từ cuối tháng 1/2020, các chuyến bay quốc tế đã bị tạm ngưng và các chuyến bay nội địa cũng bị cắt giảm từ cuối tháng 3/2020 để phòng ngừa sự lây lan của dịch cúm...đã ảnh hưởng đến công ty. Tuy nhiên, ở mặt tích cực, các kênh phân phối truyền thống, hiện đại và cửa hàng riêng của Vinamilk vẫn ghi nhận mức tăng trưởng doanh thu dương, trong đó kênh hiện đại ghi nhận mức tăng trưởng hai chữ số, nhờ hoạt động thị trường hiệu quả và nhu cầu chăm sóc sức khỏe, bổ sung các thực phẩm dinh dưỡng để tăng cường đề kháng của người dân tăng trong bối cảnh dịch bệnh.
Xuất khẩu tăng trưởng nhờ thị trường Trung Đông
Đáng chú ý là tình hình dịch bệnh Covid-19 leo thang toàn cầu nhưng mảng xuất khẩu trực tiếp của Vinạmilk tiếp tục ghi nhận doanh thu thuần 1.081 tỉ đồng, tăng trưởng 7,5% so với cùng kỳ 2019 và đóng góp 7,6% vào doanh thu thuần hợp nhất dẫn dắt bởi các thị trường xuất khẩu chủ lực tại Trung Đông. Tiêu biểu, trong tháng 2/2020, Vinamilk đã ký hợp đồng xuất khẩu sữa trị giá 20 triệu đô la Mĩ tại hội chợ Gulfood Dubai 2020.
Mảng chi nhánh nước ngoài ghi nhận doanh thu thuần 980 tỉ đồng, tăng trưởng 0,8% so với cùng kỳ 2019 và đóng góp 6,9% vào doanh thu thuần hợp nhất. Mức tăng trưởng thấp một chữ số do hoạt động kinh doanh của công ty con Driftwood tại Mĩ (Vinamilk sở hữu 100% vốn) bị ảnh hưởng, dù không đáng kể, khi các trường học tại bang California – nhóm khách hàng chính của Driftwood – đã đóng cửa từ giữa tháng 3/2020 khi dịch cúm Covid-19 bắt đầu bùng phát tại khu vực này. Doanh thu của công ty con Angkor Milk tại Campuchia (Vinamilk sở hữu 100% vốn) vẫn đạt mức tăng trưởng dương. Đặc biệt, doanh thu nội địa của Angkor Milk ghi nhận mức tăng trưởng hai chữ số nhờ mức tiêu thụ sản phẩm sữa còn thấp tại thị trường này.
Lợi nhuận giảm nhẹ do hỗ trợ chi phí bán hàng cho công ty con vừa hợp nhất
Theo báo cáo tài chính, Lợi nhuận sau thuế hợp nhất quý 1/2020 của Vinamilk đạt 2.777 tỉ đồng, giảm 0,7% so với cùng kỳ 2019 do các chi phí hoạt động tăng nhanh hơn doanh thu và thuế thu nhập doanh nghiệp tăng.
Nguyên nhân tăng chi phí trong kỳ là do Vinamilk hợp nhất chi phí bán hàng và quản lý doanh nghiệp của GTNfoods cũng như chi phí hỗ trợ bán hàng tăng thêm trong giai đoạn dịch cúm Covid-19.
Thực thi hàng loạt biện pháp ổn định sản xuất kinh doanh
Theo Vinamilk, trong bối cảnh dịch cúm Covid-19 có nhiều diễn biến phức tạp, Vinamilk đã thực thi các biện pháp nhằm ổn định tình hình hoạt động sản xuất kinh doanh và chuẩn bị cho các biến động có thể xảy ra. Ngoài việc chủ động thực thi các quy định, chỉ thị của Chính phủ và việc sắp xếp nhân sự đảm bảo ngừa khả năng lây nhiễm Covid-19 trong công ty thì Vinamilk còn có kế hoạch hoãn hoặc giãn một số dự án đầu tư tài sản cố định để đảm bảo khả năng thanh khoản và an toàn tài chính. Tại thời điểm kết thúc quý 1/2020, Vinamilk có số dư tiền ròng (tiền & tương đương tiền trừ tiền vay) là gần 9.500 tỉ đồng, tương đương 20% tổng tài sản, trong đó số dư tiền ròng tại Công ty Mẹ là gần 7.000 tỉ đồng.
Vinamilk cũng đã có kế hoạch cân đối và duy trì mức tồn kho nguyên vật liệu hợp lý. Đối với các nguyên vật liệu chính, tiếp tục theo dõi biến động thị trường để có thể chọn thời điểm mua được với mức giá tốt nhất, góp phần cải thiện biên lợi nhuận gộp cho những tháng còn lại của năm.",
28/04/2020 16:38,CVNM2002: Thay đổi đăng ký niêm yết chứng quyền có bảo đảm Chứng quyền CVNM2002,https://cafef.vn/du-lieu/vnm-1728430/cvnm2002-thay-doi-dang-ky-niem-yet-chung-quyen-co-bao-dam-chung-quyen-cvnm2002.chn,,
24/04/2020 15:04,VNM: Ông Trần Minh Văn - GĐ Sản xuất đăng ký mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1528942/vnm-ong-tran-minh-van-gd-san-xuat-dang-ky-mua-200000-cp.chn,,
24/04/2020 15:04,VNM: Bà Nguyễn Thị Thanh Hòa - GĐ điều hành chuỗi cung ứng đăng ký mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1531162/vnm-ba-nguyen-thi-thanh-hoa-gd-dieu-hanh-chuoi-cung-ung-dang-ky-mua-200000-cp.chn,,
24/04/2020 15:02,VNM: Ông Trần Minh Văn - GĐ Sản xuất chưa mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1531981/vnm-ong-tran-minh-van-gd-san-xuat-chua-mua-200000-cp.chn,,
24/04/2020 13:36,VNM: HĐQT thông qua việc mua cổ phiếu quỹ,https://cafef.vn/du-lieu/vnm-1564363/vnm-hdqt-thong-qua-viec-mua-co-phieu-quy.chn,,
24/04/2020 13:32,VNM: Bà Nguyễn Thị Thanh Hòa - GĐ điều hành chuỗi cung ứng chưa mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1460683/vnm-ba-nguyen-thi-thanh-hoa-gd-dieu-hanh-chuoi-cung-ung-chua-mua-200000-cp.chn,,
24/04/2020 13:32,VNM: Ông Lê Thành Liêm - TV.HĐQT đã mua 52.690 cp,https://cafef.vn/du-lieu/vnm-1462237/vnm-ong-le-thanh-liem-tvhdqt-da-mua-52690-cp.chn,,
24/04/2020 13:32,VNM: Bà Mai Kiều Liên - TGĐ đã mua 400.000 cp,https://cafef.vn/du-lieu/vnm-1463806/vnm-ba-mai-kieu-lien-tgd-da-mua-400000-cp.chn,,
24/04/2020 13:32,VNM: Bà Bùi Thị Hương - GĐ Điều hành nhân sự đăng ký mua 100.000 cp,https://cafef.vn/du-lieu/vnm-1464472/vnm-ba-bui-thi-huong-gd-dieu-hanh-nhan-su-dang-ky-mua-100000-cp.chn,,
24/04/2020 13:29,VNM: Ông Trịnh Quốc Dũng - Giám đốc đăng ký mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1466224/vnm-ong-trinh-quoc-dung-giam-doc-dang-ky-mua-200000-cp.chn,,
24/04/2020 13:29,VNM: Ông Trịnh Quốc Dũng - Giám đốc chưa mua 200.000 cp,https://cafef.vn/du-lieu/vnm-1469722/vnm-ong-trinh-quoc-dung-giam-doc-chua-mua-200000-cp.chn,,
24/04/2020 13:29,VNM: Bà Bùi Thị Hương - GĐ Điều hành nhân sự đã mua 20.000 cp,https://cafef.vn/du-lieu/vnm-1470490/vnm-ba-bui-thi-huong-gd-dieu-hanh-nhan-su-da-mua-20000-cp.chn,,
24/04/2020 13:23,"VNM: 8.5.2020, nagfy GDKHQ lấy ý kiến cổ đông bằng văn bản và tổ chức ĐHĐCĐTN 2020",https://cafef.vn/du-lieu/vnm-1471930/vnm-852020-nagfy-gdkhq-lay-y-kien-co-dong-bang-van-ban-va-to-chuc-dhdcdtn-2020.chn,,
24/04/2020 09:29,"Vinamilk dự chi ngàn tỷ mua 17,5 triệu cổ phiếu quỹ",https://cafef.vn/du-lieu/vnm-1484263/vinamilk-du-chi-ngan-ty-mua-175-trieu-co-phieu-quy.chn,"Trên thị trường, sau đợt giảm mạnh về vùng 85.000 đồng/cp, hiện cổ phiếu Vinamilk (VNM) đang hồi đáng kể lên hơn 96.000 đồng/cp – tăng khoảng 14% sau 1 tháng.",
23/04/2020 14:29,VNM: Hủy DSNSHCK để thực hiện quyền tham dự ĐHĐCĐTN 2020,https://cafef.vn/du-lieu/vnm-1470568/vnm-huy-dsnshck-de-thuc-hien-quyen-tham-du-dhdcdtn-2020.chn,,
18/04/2020 10:02,"Trong bối cảnh COVID-19, Vinamilk xuất khẩu được lô sữa đầu tiên sang Trung Quốc",https://cafef.vn/du-lieu/vnm-1459480/trong-boi-canh-covid19-vinamilk-xuat-khau-duoc-lo-sua-dau-tien-sang-trung-quoc.chn,,
17/04/2020 17:00,VNM: Hủy danh sách cổ đông để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2020,https://cafef.vn/du-lieu/vnm-1461277/vnm-huy-danh-sach-co-dong-de-thuc-hien-quyen-tham-du-dhdcd-thuong-nien-nam-2020.chn,,
16/04/2020 16:45,CVNM1905: Ngày ĐKCC thực hiện quyền do đáo hạn Chứng quyền CVNM1905,https://cafef.vn/du-lieu/vnm-1455628/cvnm1905-ngay-dkcc-thuc-hien-quyen-do-dao-han-chung-quyen-cvnm1905.chn,,
15/04/2020 17:03,VNM: Xin ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/vnm-1435171/vnm-xin-y-kien-co-dong-bang-van-ban.chn,,
14/04/2020 16:47,VNM: SIC đăng ký mua 250.000 cp,https://cafef.vn/du-lieu/vnm-1602541/vnm-sic-dang-ky-mua-250000-cp.chn,,
